78	54	37	43	5	41	62	55	40	88	22	10	86	53	91	70	29	43	99	83	64	55	36	34	88	26	93	46	92	32	28	48	86	33	98	50	18	71	29	92	19	47	45	85	89	85	25	45	53	3	29	8	8	37	89	10	14	16	89	61	40	26	81	21	30	19	73	30	7	38	78	13	22	21	11	13	61	14	46	77	10	95	71	76	58	22	87	8	51	24	3	55	98	80	56	0	64	87	91	23	11	61	1	24	9	83	1	66	2	97	23	20	43	48	9	74	17	2	89	6	98	89	90	93	62	37	24	29	90	53	55	12	54	6	84	79	8	77	18	30	95	26	60	88	74	9	52	75	62	45	73	58	42	52	26	59	21	87	86	8	79	46	57	21	5	72	69	37	76	1	79	63	85	85	16	16	98	51	47	38	65	50	53	87	65	28	12	12	2	88	62	93	47	78	70	44	72	70	9	6	
43	81	18	69	3	90	21	44	2	53	82	72	57	15	90	17	70	13	19	29	46	98	84	5	22	79	28	75	82	10	4	63	30	69	97	6	17	13	21	12	80	59	73	77	22	34	96	89	0	67	35	26	69	39	7	63	15	87	73	2	40	18	65	34	45	0	32	32	65	86	21	4	15	6	45	17	77	29	30	81	9	24	8	10	74	8	89	51	72	62	29	19	61	87	14	88	48	30	13	51	5	92	0	9	7	17	9	3	94	74	89	3	4	85	79	6	13	37	96	81	80	35	70	84	58	50	57	66	12	24	58	69	13	29	88	85	80	33	9	64	0	18	41	89	89	88	27	78	67	34	45	57	23	54	98	17	83	73	51	71	87	29	6	91	50	67	95	34	66	1	2	35	19	69	62	77	47	56	96	13	52	47	7	79	73	0	64	71	62	81	92	11	10	45	25	84	63	80	74	39	
81	98	19	73	52	99	96	39	4	78	74	12	79	88	48	52	34	48	5	10	38	6	39	50	30	25	40	6	13	62	25	4	81	71	32	42	35	68	86	25	39	65	78	22	45	76	82	34	82	7	68	2	89	67	13	41	61	84	98	58	35	74	68	9	50	4	5	25	87	87	21	40	32	34	19	92	29	69	6	31	37	8	5	18	71	18	99	38	77	35	23	0	22	80	42	11	20	2	83	23	49	26	5	57	3	80	30	74	24	38	72	94	11	55	12	59	1	74	38	95	0	77	0	23	6	56	0	80	67	48	73	0	56	8	42	22	24	11	29	80	57	78	3	51	12	41	21	13	35	18	49	19	12	67	91	28	90	38	18	58	19	98	19	32	85	88	88	61	59	84	90	5	61	38	77	3	73	17	45	67	84	84	2	73	39	36	98	18	99	42	80	12	4	25	69	62	63	84	34	49	
40	2	56	90	79	19	88	96	64	76	83	42	64	50	23	0	71	0	45	62	60	83	65	18	67	0	28	38	79	22	37	11	83	93	88	50	72	31	29	4	58	49	68	13	1	37	94	17	50	60	54	32	73	15	91	72	50	4	99	70	17	43	97	5	60	26	41	58	8	43	12	53	27	52	27	30	64	49	23	45	34	87	55	96	51	0	92	50	18	84	26	64	92	35	70	16	71	53	43	34	97	23	92	41	7	58	92	10	43	70	12	17	54	14	27	41	86	20	33	33	47	17	22	84	48	10	35	77	9	16	70	82	82	31	42	55	27	15	63	80	58	16	23	52	69	4	79	16	17	13	13	84	82	22	30	84	82	16	49	67	60	70	30	97	45	46	78	88	17	37	68	90	88	75	17	74	81	73	54	72	49	44	2	38	29	55	86	6	50	93	48	30	85	28	12	12	74	2	32	34	
90	90	96	37	90	11	46	95	93	90	36	2	29	10	70	53	78	25	75	78	7	49	88	2	16	0	76	66	83	50	24	19	23	62	10	0	60	12	86	83	81	78	77	18	70	17	58	68	71	83	11	54	9	55	37	59	58	58	44	12	89	81	97	77	90	8	27	81	56	93	92	50	48	10	5	19	52	13	22	60	37	30	24	56	9	57	6	22	1	4	86	2	70	40	80	18	85	0	97	69	61	48	66	73	56	93	45	70	89	76	29	31	25	61	86	72	27	77	24	81	70	77	5	95	38	76	69	9	38	39	42	7	41	95	50	98	36	75	24	39	52	97	37	35	45	56	63	91	86	57	11	94	14	54	61	56	68	47	4	26	43	76	33	77	12	44	64	7	60	89	23	18	87	48	56	67	87	28	33	1	35	47	35	76	67	21	63	89	69	70	44	82	98	51	87	40	3	37	78	75	
16	86	53	2	2	72	55	70	14	16	67	70	17	24	31	83	35	54	17	81	88	1	91	19	33	17	7	95	6	15	34	50	36	95	14	47	2	75	57	46	45	13	78	45	17	0	88	87	24	12	33	2	22	80	63	27	99	17	85	47	96	70	6	61	64	11	6	23	15	71	64	15	82	62	84	91	98	67	14	37	8	43	63	61	98	7	29	85	19	32	89	88	77	98	75	50	0	30	93	20	60	33	74	3	39	83	39	72	69	41	5	3	41	51	30	69	29	65	80	65	31	57	84	25	42	23	48	91	56	73	44	30	18	22	36	72	90	9	79	47	97	78	97	35	93	85	42	4	78	52	6	23	78	85	69	63	27	84	52	22	64	43	6	99	68	32	94	68	22	19	78	5	47	93	25	28	50	77	99	34	90	71	73	39	83	7	56	38	11	19	62	77	40	93	76	37	62	0	15	25	
43	58	34	53	63	16	18	54	30	86	45	48	1	65	2	1	48	7	65	65	67	59	67	12	80	22	80	48	74	50	13	22	0	65	6	0	36	65	88	77	96	44	89	86	50	51	41	46	8	90	61	69	18	99	99	45	93	59	72	6	81	29	42	11	55	48	75	94	2	50	15	45	15	16	82	28	25	38	49	77	63	39	99	94	73	8	61	49	41	98	92	88	26	67	55	97	19	8	63	63	86	13	78	91	1	37	37	45	55	44	23	98	41	19	24	51	87	51	83	29	29	82	54	1	10	63	19	66	96	53	36	38	20	7	71	61	93	99	52	98	96	10	71	29	62	61	74	65	49	42	3	83	1	96	4	59	60	72	48	56	78	9	98	96	7	77	80	93	79	35	33	39	55	20	41	78	86	29	75	40	78	22	82	33	78	46	17	83	33	52	96	33	5	54	71	44	67	93	26	70	
51	17	47	31	8	74	57	53	32	72	70	71	11	71	64	30	58	44	17	69	92	69	64	83	37	60	25	99	22	79	92	84	24	47	43	63	73	24	86	75	10	17	52	51	59	77	32	2	62	1	53	20	75	0	72	69	18	18	43	65	57	13	0	64	44	67	56	23	87	77	74	22	76	40	59	0	75	4	43	14	87	13	76	17	70	61	80	76	12	84	29	29	90	86	16	72	50	9	62	74	40	63	23	60	60	38	13	81	67	15	5	56	51	73	50	68	10	20	99	38	47	47	4	80	93	74	33	21	62	96	33	49	24	96	21	8	11	55	18	75	62	96	58	82	56	0	88	20	95	37	34	9	7	74	43	90	37	76	99	40	12	28	34	79	98	14	22	6	73	82	64	9	60	69	22	39	76	83	84	6	96	52	65	95	92	17	62	55	95	22	85	68	72	26	80	5	83	31	68	3	
58	7	69	9	10	28	44	3	33	37	16	25	97	73	68	54	78	61	82	10	51	26	24	9	54	21	55	11	99	32	81	89	70	87	0	44	96	99	6	26	41	86	52	38	51	44	23	93	46	70	37	19	19	21	48	59	70	66	39	97	8	46	30	34	73	61	70	61	13	79	78	28	26	3	70	85	38	40	57	77	50	34	41	48	86	52	57	75	17	28	9	34	81	39	74	16	0	89	5	2	58	53	48	46	75	19	28	10	17	51	35	52	67	67	10	47	2	25	15	47	49	67	56	87	16	32	80	53	61	60	19	60	2	75	42	74	63	2	65	16	5	43	73	19	41	85	62	16	35	29	49	45	55	72	88	87	1	64	11	20	97	73	20	75	18	98	2	22	12	5	30	31	49	46	46	83	77	59	35	1	50	68	77	60	63	54	38	67	69	25	52	22	33	77	90	98	5	93	29	65	
61	16	54	45	90	46	44	27	69	41	52	48	67	53	49	48	81	2	65	87	32	94	51	9	59	79	63	34	28	98	75	55	73	38	97	64	11	28	45	43	2	12	30	45	73	18	13	37	86	14	97	38	85	6	31	35	36	47	50	70	14	28	88	76	78	87	47	33	61	84	42	15	49	95	24	90	8	82	47	55	48	73	34	30	16	43	94	26	21	90	75	31	8	27	31	52	23	99	80	27	3	70	3	23	88	7	14	65	85	44	57	27	44	89	85	0	55	83	30	20	0	83	63	97	9	78	38	16	8	55	25	59	58	26	15	0	13	19	40	10	8	78	52	63	11	74	61	19	99	84	68	84	63	19	73	75	22	66	79	79	9	75	97	57	10	99	24	84	74	91	11	99	64	94	28	1	91	49	6	5	14	64	44	94	80	45	97	90	3	36	94	88	10	26	85	60	2	39	52	57	
93	48	77	57	62	69	73	28	53	21	93	94	48	36	89	99	13	2	56	90	87	94	33	61	19	52	48	81	14	17	8	18	32	45	21	87	89	32	54	36	30	58	85	24	92	72	64	37	32	21	44	95	46	89	22	98	68	13	74	92	59	44	87	79	17	43	52	39	34	69	1	85	12	65	34	45	3	24	85	46	23	78	40	40	65	9	34	69	81	47	95	16	21	62	63	56	71	17	44	30	12	93	32	39	9	21	92	78	48	84	60	21	37	26	53	89	40	54	21	83	14	91	15	3	19	61	94	94	9	83	4	16	60	16	76	7	27	15	40	98	44	91	73	18	97	56	45	4	2	44	91	85	43	35	99	58	97	46	53	15	89	6	84	60	25	49	36	8	12	82	49	82	3	31	59	57	37	8	26	91	67	91	3	14	0	18	10	3	48	65	64	61	14	9	45	51	96	10	54	42	
99	10	59	62	52	83	51	10	96	55	95	74	5	62	59	22	9	61	29	98	16	94	42	15	4	33	41	72	13	90	48	37	83	80	27	89	59	58	1	53	50	73	81	87	37	55	13	33	38	55	98	27	80	25	69	9	22	45	70	72	3	84	31	53	6	75	4	96	45	33	69	99	42	8	38	8	46	48	22	59	83	80	23	57	69	14	51	63	98	93	40	75	30	54	82	2	47	36	70	18	37	93	7	87	70	15	61	21	81	51	73	28	17	65	80	73	50	85	73	57	23	6	38	57	55	18	47	33	41	74	17	73	24	28	86	57	93	83	18	92	13	38	44	41	86	97	75	63	48	97	83	96	53	96	48	49	46	93	48	36	2	86	74	31	38	87	43	85	63	10	82	87	79	2	89	13	7	13	42	38	10	64	16	34	4	5	46	16	58	71	30	9	9	75	20	72	90	62	6	55	
24	47	16	82	42	11	69	32	72	92	12	7	21	24	61	77	24	3	32	61	35	32	5	87	18	25	79	17	45	65	75	23	40	83	64	99	32	37	51	10	98	83	21	38	33	30	6	12	17	30	35	49	95	40	77	38	25	33	7	22	98	24	73	46	27	17	46	92	97	20	49	43	23	73	62	10	37	39	27	23	63	89	6	60	3	95	37	30	2	82	85	3	66	30	9	30	73	66	51	9	50	68	33	15	33	54	54	12	9	65	68	6	70	80	6	10	41	53	22	96	93	40	56	71	56	37	83	53	18	5	86	47	66	0	80	15	42	79	61	91	90	73	96	34	54	48	45	10	49	49	96	38	25	88	9	19	56	91	55	10	54	42	79	46	18	62	62	49	75	51	44	25	28	59	12	93	59	60	85	80	10	53	43	78	88	77	10	35	68	18	97	69	9	38	39	10	30	17	43	63	
61	62	33	11	38	3	84	73	9	92	21	10	17	59	94	79	65	68	77	30	38	48	60	23	79	40	5	70	53	56	34	52	63	81	10	84	92	13	72	21	36	1	14	66	34	77	55	29	1	88	13	21	34	38	77	26	1	33	25	47	24	8	12	92	24	64	39	78	43	44	44	41	45	75	47	8	83	97	20	4	2	38	15	71	53	37	40	88	33	88	3	25	34	34	25	59	50	21	22	82	71	2	31	13	66	28	96	46	31	52	38	16	89	5	6	85	82	3	85	11	64	86	88	87	79	48	33	14	63	71	13	47	71	33	10	73	88	58	73	94	84	22	60	18	82	21	46	59	46	96	83	29	42	37	31	22	93	19	72	19	37	31	71	27	4	95	89	46	67	93	15	89	14	59	8	77	61	43	47	80	49	46	27	73	12	24	64	21	73	31	5	84	3	63	1	11	49	50	16	86	
32	28	17	34	78	75	92	4	50	70	77	2	54	84	18	60	96	96	88	69	26	40	5	44	84	47	82	62	67	55	78	83	53	83	51	74	92	50	25	73	98	67	81	94	17	90	93	56	67	23	94	14	33	93	68	47	18	49	70	82	97	78	56	64	19	27	81	85	43	32	79	12	87	9	71	83	51	71	79	3	70	73	10	28	49	36	10	49	80	92	49	32	0	35	86	77	31	79	68	42	87	33	33	11	50	0	33	63	40	1	70	75	95	81	28	98	11	28	30	99	62	45	55	91	7	86	84	7	23	88	7	70	73	8	81	99	55	81	33	51	79	82	11	98	72	91	57	68	86	52	85	39	60	86	93	60	63	35	49	20	85	73	18	44	69	70	93	25	51	59	2	50	97	76	98	43	3	8	16	52	24	38	67	55	45	23	74	55	48	82	3	58	55	98	22	6	98	0	82	12	
72	15	84	73	61	9	55	46	38	3	77	48	5	20	28	18	11	78	11	47	76	43	64	39	95	64	50	2	5	88	99	20	80	52	28	72	35	86	30	0	99	84	80	73	94	11	76	92	93	66	23	49	74	13	25	29	59	18	6	0	49	19	30	89	81	98	68	58	93	87	22	47	4	76	26	2	23	19	66	89	71	88	50	33	44	10	94	7	85	1	74	37	51	45	37	23	1	78	19	52	72	24	36	29	67	63	42	28	59	64	59	33	45	50	24	54	51	40	98	46	20	52	35	17	54	94	33	66	38	15	90	22	3	77	60	17	78	39	93	79	22	50	19	57	43	52	49	9	90	12	58	60	31	99	16	20	95	70	74	63	6	58	83	31	88	29	9	7	92	62	53	46	5	89	90	23	41	73	2	94	89	18	46	47	8	55	1	41	90	89	20	20	71	46	53	92	11	62	57	91	
89	40	60	70	36	61	55	41	32	53	78	0	89	6	62	45	26	7	3	57	13	7	46	43	71	0	36	37	9	63	38	41	16	96	5	7	42	57	80	86	50	5	2	8	98	88	6	56	21	20	45	59	83	31	65	79	36	34	20	61	57	15	25	33	83	70	97	24	24	87	75	58	32	36	0	18	87	12	17	11	68	5	27	69	90	75	69	36	80	11	10	21	36	51	30	56	45	23	95	46	53	9	13	69	14	94	38	81	49	42	92	62	65	66	45	68	58	49	82	3	2	60	37	41	42	20	28	49	42	90	91	8
