8	54	28	97	38	17	55	82	82	98	98	69	31	26	22	17	25	95	17	2	91	34	29	1	51	28	22	87	91	88	3	31	7	22	90	96	5	79	86	15	48	66	25	6	54	61	0	71	29	61	74	91	56	28	50	63	71	81	57	92	72	39	79	11	22	18	67	49	48	75	17	9	64	27	17	53	90	20	78	90	19	60	92	41	7	11	1	94	50	95	62	23	20	11	34	50	61	37	75	56	
12	29	24	95	12	88	0	0	72	98	38	78	43	64	48	14	24	9	89	68	61	48	45	26	92	31	95	12	60	72	43	9	0	49	87	18	49	97	20	40	3	78	46	72	34	82	8	39	24	8	51	80	74	63	67	50	12	17	75	42	30	78	89	51	85	23	46	16	16	87	61	64	95	50	39	54	50	85	90	75	79	34	3	18	51	37	55	42	30	91	6	43	45	3	76	74	26	43	48	87	
3	10	93	38	22	32	25	98	5	74	50	47	40	64	81	66	70	89	49	43	77	11	72	59	32	92	97	80	84	61	38	34	24	25	82	91	13	9	96	59	41	24	86	19	44	10	36	28	17	55	69	57	67	35	61	58	59	88	98	39	51	84	72	56	89	36	23	99	90	42	83	85	79	67	36	86	26	0	82	49	50	52	20	15	4	8	60	72	30	28	90	7	14	42	42	0	8	15	61	73	
81	17	44	48	80	92	7	73	55	10	41	47	23	44	61	70	77	18	22	33	81	67	81	22	57	45	3	23	68	43	78	34	70	95	57	97	10	74	20	72	34	92	30	80	11	81	25	94	70	49	19	61	84	69	15	86	38	22	32	66	52	28	36	54	3	39	10	94	47	42	45	58	20	34	16	63	53	90	86	39	50	29	27	73	31	67	73	67	30	85	85	38	2	89	99	28	43	27	65	61	
10	71	76	0	12	80	9	76	31	76	90	56	78	33	37	56	98	20	22	75	27	31	62	89	29	22	1	69	4	70	40	5	46	97	68	18	95	85	99	31	56	33	80	81	85	47	59	86	93	17	51	20	45	82	11	29	97	28	56	24	78	44	73	26	53	73	58	11	77	22	15	21	76	76	81	32	40	62	43	75	57	21	74	98	23	38	59	65	65	78	7	18	90	36	77	32	25	43	33	40	
9	72	65	16	58	10	28	71	70	33	86	67	20	96	93	87	46	45	87	81	23	80	67	75	3	59	47	31	16	49	13	53	7	25	28	82	0	90	17	10	32	94	87	58	19	43	72	1	97	54	99	50	2	95	46	51	86	22	54	68	61	29	54	25	12	6	61	94	37	65	88	15	65	3	52	45	90	10	57	36	1	45	7	74	26	54	74	53	47	63	37	1	12	71	21	57	44	71	33	4	
45	46	18	76	66	13	59	91	2	47	34	58	81	69	34	75	43	58	22	34	25	55	45	20	1	58	97	25	42	68	29	8	48	81	29	29	2	80	37	40	89	72	62	88	6	80	30	92	37	50	91	57	89	18	2	96	91	54	86	32	6	73	0	47	62	95	84	72	66	64	85	84	48	93	49	21	15	80	33	44	76	6	16	79	6	48	96	37	72	44	81	79	34	42	53	59	83	75	92	34	
41	61	77	35	84	57	52	95	73	30	80	90	92	59	1	16	17	1	26	19	51	27	44	21	23	83	51	42	75	90	15	30	8	91	75	93	31	20	82	51	52	6	86	19	97	77	90	39	69	9	37	63	56	19	33	47	64	3	67	35	66	91	40	6	3	37	56	71	79	11	59	45	47	16	69	72	75	30	84	73	14	87	57	99	71	5	76	13	66	16	17	70	48	58	79	7	73	45	96	23	
90	41	48	84	70	84	23	94	66	88	6	46	70	69	50	81	16	93	75	11	36	76	24	63	37	68	49	53	34	90	43	79	25	63	31	73	26	66	5	31	70	7	40	46	39	1	11	20	99	29	96	76	51	81	57	38	5	8	88	79	67	51	32	14	69	96	50	43	11	14	39	57	3	26	26	52	33	57	2	88	40	64	2	21	2	97	33	28	81	71	39	86	32	25	56	48	49	72	69	43	
52	0	80	67	18	13	33	0	77	43	29	77	47	15	94	45	63	41	57	79	79	32	59	5	0	45	99	73	80	12	70	33	70	83	41	86	65	45	44	20	98	4	25	79	60	4	39	86	22	1	92	1	76	23	26	74	76	1	29	50	76	75	87	25	12	69	30	36	41	9	0	34	57	4	5	87	63	18	45	33	76	9	81	9	52	25	55	10	75	10	78	89	3	89	31	18	95	80	3	42	
66	18	63	2	2	99	43	40	61	6	96	97	0	53	15	19	0	65	46	32	82	92	5	64	91	35	31	65	38	25	32	41	41	15	7	22	23	13	69	65	56	55	69	88	39	33	23	39	94	76	19	54	88	87	43	90	91	93	26	45	66	93	24	84	88	80	55	12	43	14	72	0	17	90	55	35	41	64	81	98	55	17	19	13	50	34	20	35	95	74	40	71	98	82	29	23	36	34	48	24	
28	38	44	61	80	2	74	29	93	76	96	78	16	57	1	52	7	43	24	71	34	98	89	51	19	57	21	34	18	92	13	64	51	32	68	54	42	67	46	67	91	99	30	41	7	6	46	17	52	21	78	75	74	5	62	72	72	46	76	65	28	3	70	10	31	54	50	60	93	30	44	89	17	15	69	6	26	31	52	69	40	51	71	41	94	16	57	55	38	17	52	29	32	62	31	26	68	98	48	92	
38	78	59	34	76	14	54	13	67	1	57	47	4	67	55	39	42	31	37	24	0	73	23	12	84	89	84	37	8	18	83	97	14	32	47	7	18	1	9	98	76	78	41	5	75	83	78	76	34	17	71	99	67	56	90	0	66	37	82	87	88	80	18	47	75	83	93	80	71	92	53	89	71	78	86	8	26	28	96	60	90	98	73	43	55	13	41	44	12	65	44	56	35	61	3	78	55	91	52	17	
74	91	51	35	34	28	62	79	97	18	72	75	94	22	2	0	19	39	32	52	16	98	35	31	26	85	80	50	68	73	96	97	8	50	11	42	35	64	32	79	91	45	3	93	38	31	22	32	99	83	82	76	73	87	6	61	68	40	30	71	8	21	13	0	20	69	33	44	4	51	84	76	41	9	77	3	38	10	29	29	12	2	73	73	94	72	89	30	70	98	17	42	73	85	44	88	79	4	69	24	
48	40	59	93	2	94	6	79	70	1	72	95	94	14	23	9	81	34	84	13	51	7	60	5	45	63	20	99	81	54	66	38	71	72	80	11	74	16	61	19	46	31	50	88	12	28	4	82	93	4	75	47	37	31	77	18	46	87	45	41	5	53	77	30	20	6	95	82	30	42	68	14	58	93	0	94	75	20	6	99	90	67	55	79	76	29	38	88	38	60	87	8	87	7	2	33	53	86	1	5	
94	94	85	88	2	34	76	5	38	66	19	16	71	2	71	94	33	23	96	64	16	66	47	17	72	70	49	41	33	49	48	77	61	26	80	81	23	98	40	27	34	82	13	85	78	93	76	68	8	39	91	68	27	14	92	47	19	12	86	52	20	50	30	22	24	12	75	42	47	10	16	94	30	75	69	2	98	73	16	25	4	66	50	9	57	95	23	40	82	98	36	77	22	1	83	31	98	90	60	57	
35	97	6	14	27	99	22	32	39	57	57	52	25	29	38	88	65	41	46	89	10	48	88	76	19	19	81	13	36	53	81	8	3	0	4	20	76	69	11	73	49	98	7	58	64	50	51	4	51	93	95	14	5	34	98	61	54	24	6	0	50	89	52	62	44	90	89	48	78	80	3	91	56	67	16	78	69	22	93	77	71	66	42	50	59	0	94	29	9	14	37	31	26	14	49	59	96	52	1	34	
12	89	79	9	44	45	38	37	7	41	68	43	80	17	1	42	99	42	19	98	27	36	27	31	99	40	54	83	12	45	57	65	7	41	15	59	21	10	68	55	7	99	91	10	84	81	6	42	58	64	98	38	32	31	6	64	55	87	41	98	45	57	0	22	23	22	2	33	11	65	22	51	84	3	63	70	6	95	96	65	51	1	91	56	84	25	12	77	58	59	99	65	13	9	74	13	67	53	62	8	
74	23	61	3	59	87	80	92	58	82	27	44	35	67	82	56	56	90	49	3	5	15	76	42	82	88	4	53	59	46	73	70	86	83	56	52	19	66	82	71	48	90	28	6	17	64	51	26	70	8	71	57	84	41	8	3	94	82	28	39	44	73	72	41	55	10	91	57	89	15	65	91	28	92	30	80	2	14	21	42	19	14	56	13	94	71	86	43	51	52	4	6	70	77	11	28	73	62	11	52	
20	7	56	56	30	19	33	34	85	67	9	89	87	65	39	36	91	14	91	54	47	98	16	95	60	16	77	27	9	2	55	41	45	75	20	86	34	23	21	8	27	72	87	9	14	3	45	77	57	31	27	29	52	10	34	50	46	85	75	78	9	31	83	70	79	9	25	77	88	29	27	89	91	69	87	28	21	64	32	26	93	0	70	2	49	23	56	59	66	63	70	85	18	0	95	5	39	6	23	82	
17	89	46	74	50	46	48	33	46	95	22	84	85	66	12	7	73	2	77	93	29	68	51	53	44	70	96	54	37	2	69	87	47	2	79	6	56	31	84	36	18	32	63	87	97	89	72	6	54	21	2	89	2	6	1	9	40	92	80	11	60	81	28	86	7	24	8	34	84	83	77	65	89	52	1	6	80	53	99	77	3	92	38	26	70	46	78	12	40	54	90	6	76	47	44	86	37	99	27	74	
82	28	43	5	96	58	62	94	19	22	9	35	59	69	17	33	80	28	64	4	1	45	75	55	62	60	77	47	57	28	55	77	59	33	32	78	77	54	33	54	25	43	41	69	40	19	71	10	17	56	25	64	68	68	41	68	58	71	3	90	60	47	69	97	63	73	86	94	82	17	79	19	47	54	53	81	29	47	65	20	8	26	77	49	67	36	87	31	75	2	1	1	0	62	11	23	49	70	43	4	
81	18	54	85	53	89	3	72	82	59	41	48	59	74	30	1	92	84	77	76	77	55	44	70	78	96	63	58	50	30	0	4	8	74	20	75	38	50	0	35	75	79	74	26	2	68	30	10	13	64	20	61	58	55	8	35	55	66	49	16	29	74	64	86	21	0	0	34	50	47	96	97	8	69	25	29	70	31	62	47	80	45	71	80	43	51	61	38	1	38	99	9	86	70	10	74	26	73	71	22	
54	25	55	18	61	52	36	46	87	89	42	23	7	62	94	1	35	81	10	14	58	80	99	55	39	46	37	17	29	47	68	39	54	68	56	38	94	61	86	45	48	8	30	68	20	12	33	69	95	98	72	12	4	3	4	76	62	18	30	73	68	5	27	84	37	68	24	29	11	34	51	42	29	18	45	86	22	38	21	96	18	18	23	18	1	83	31	65	15	90	65	0	82	32	52	1	15	33	3	0	
68	63	51	48	75	45	65	55	56	28	81	10	17	65	87	22	83	68	2	53	59	22	14	73	94	91	20	28	13	3	85	53	81	59	11	79	66	10	8	9	36	3	5	46	27	99	36	46	36	48	51	85	17	69	8	68	82	67	94	47	91	70	57	42	98	86	26	41	21	33	63	98	73	94	50	97	74	87	65	4	63	16	1	41	82	37	40	73	33	62	86	11	92	93	96	38	3	21	53	8	
65	38	89	40	18	38	91	98	86	67	27	19	35	2	61	32	5	12	26	69	19	19	84	39	69	10	18	33	36	3	86	16	49	69	83	42	17	50	48	75	96	81	2	91	54	49	10	27	43	60	66	30	87	71	17	36	61	19	91	72	69	40	71	22	73	58	50	84	57	10	81	85	12	27	10	65	67	98	24	61	76	87	99	50	79	49	88	82	33	34	47	9	66	37	8	22	75	69	32	47	
94	31	35	59	5	67	74	67	57	20	15	28	47	86	11	80	14	50	93	16	92	69	13	37	8	33	11	12	53	17	73	57	64	44	73	43	95	46	76	3	42	59	96	46	64	85	48	92	84	61	25	55	75	45	78	61	21	69	2	27	11	84	19	4	27	70	55	82	11	96	94	83	41	36	14	59	12	32	75	78	1	94	79	6	17	30	38	68	98	0	40	52	58	48	0	34	39	80	45	71	
53	18	57	41	54	31	17	20	59	27	79	95	69	94	71	91	27	48	81	18	24	3	65	95	49	63	13	37	20	31	32	39	68	9	72	97	57	50	74	1	36	6	90	49	20	40	10	48	12	63	87	19	57	64	66	27	45	7	82	68	38	65	63	82	41	36	57	97	53	31	79	34	84	61	78	94	90	65	6	81	49	47	83	60	62	86	82	45	17	25	51	40	45	89	43	60	91	34	10	10	
8	2	82	38	74	7	28	57	35	84	17	28	50	16	58	3	40	43	97	0	70	37	83	19	73	76	50	28	83	47	28	9	21	94	79	66	83	98	84	74	47	37	99	30	34	97	72	22	9	67	4	46	52	47	35	87	82	85	26	30	44	66	79	80	36	71	84	2	50	76	21	17	18	33	6	38	49	16	84	40	51	58	69	52	30	79	63	46	44	5	66	76	3	41	82	89	53	94	67	57	
28	38	53	62	48	19	72	94	76	71	84	80	84	37	78	93	25	77	35	10	31	78	83	88	79	46	38	31	60	2	67	36	96	17	42	14	93	40	92	63	59	72	78	13	66	87	95	87	36	16	58	18	71	43	96	23	37	70	43	67	70	0	81	98	79	79	57	15	66	27	19	97	1	53	31	44	28	97	98	87	87	26	66	91	69	33	65	20	0	10	49	99	37	87	8	72	41	65	45	15	
77	36	3	75	39	79	19	38	69	90	57	92	67	10	73	23	7	39	62	76	81	32	28	96	22	95	48	38	9	67	32	25	79	52	94	54	48	10	25	52	3	43	19	80	28	71	92	47	94	46	40	31	72	97	55	55	85	49	85	56	83	97	36	73	41	94	39	29	53	2	71	61	1	43	29	60	85	10	54	0	79	77	86	4	84	53	28	43	26	96	20	1	0	22	38	51	8
